"route","stop_order","stop","lat","lon","geocode_status","display_name"
"29","14","باب الشعرية","30.0537108","31.2558750","matched","باب الشعرية, شارع الجيش, الشيخ ندا درب مصطفى, باب الشعرية, القاهرة, 11668, مصر"
"29","15","موسكى","30.0503528","31.2536950","matched","الموسكى, القاهرة, 11668, مصر"
"29","16","جامع البنات","30.0467795","31.2544449","matched","جامع البنات, 397, شارع بورسعيد, درب سعاده, الموسكى, القاهرة, 11613, مصر"
"29","17","باب الخلق","30.0438945","31.2526973","matched","ميدان باب الخلق, تحت الربع, عابدين, القاهرة, 11639, مصر"
"29","18","احمد ماهر","29.9884222","31.2498955","matched","حارة احمد ماهر, المعادى, القاهرة, 11716, مصر"
"29","19","السيدة زينب","30.0273241","31.2404117","matched","السيدة زينب, القاهرة, 11797, مصر"
"29","20","القصر العيني","30.0315175","31.2326819","matched","شارع القصر العيني, جاردن سيتى, المنيل, القاهرة, 11562, مصر"
"29","21","حديقة الحيوان","","","not_found",""
"29","22","جامعة القاهرة","30.0451256","31.2648207","matched","جامعة الأزهر الشريف, شارع المنصوريه, باب الوزير والغريب, الحلمية القديمة, القاهرة, 11633, مصر"
"29","23","ميدان الجيزة","30.0155092","31.2122451","matched","ميدان الجيزة, الجيزة, مصر"
"Q9","1","الزاوية الحمراء","30.0924309","31.2733512","matched","شارع شركات الزاوية الحمراء, مساكن الزاويه الحمراء, الأميرية, القاهرة, 11659, مصر"
"Q9","2","سكة الوالي","","","not_found",""
"Q9","3","كوبرى القبة","30.0833009","31.3000582","matched","كوبري القبة, القاهرة, 11712, مصر"
"Q9","4","المقريزي","30.0121678","31.4347022","matched","شارع المقريزي, التجمع الخامس, أحياء التجمع الخامس, القاهرة, 11835, مصر"
"Q9","5","ابن سندر","30.0900813","31.3032197","matched","مسجد ابن سندر, شارع ميدان ابن سندر, قسم مصر الجديدة, كوبري القبة, القاهرة, 11712, مصر"
"Q9","6","الخليفة المأمون","","","not_found",""
"Q9","7","إشارة روكسى","","","not_found",""
"Q9","8","نادي هليوبلس","","","not_found",""
"Q9","9","شارع الحرية","30.1323619","31.6452053","matched","شارع الحرية, مدينة الشروق, الشروق, القاهرة, 11837, مصر"
"Q9","10","بيروت","30.0932549","31.3278123","matched","بيروت, شارع بغداد, قسم مصر الجديدة, مصر الجديدة, القاهرة, 11757, مصر"
"Q9","11","صلاح الدين","30.0292997","31.2615831","matched","قلعة صلاح الدين, حارة الخاصكيه, الحطابة, الجيوشى, القاهرة, 11636, مصر"
"Q9","12","ميدان الإسماعيلية","30.0964749","31.3345308","matched","ميدان الإسماعيلية, ميدان الاسماعيليه, قسم مصر الجديدة, مصر الجديدة, القاهرة, 11757, مصر"
"Q9","13","سفير","29.9942486","31.3187478","matched","سفير, شارع محمد محمود, الحى 6, القاهرة, 11571, مصر"
"Q9","14","تريومف","30.0861709","31.3059484","matched","فندق تريومف, شارع احسان عبد القدوس, عمارات حدائق العبور, قسم مصر الجديدة, منشية البكرى, الدمرداش, القاهرة, 11811, مصر"
"Q9","15","سانت فاتيما","30.0589259","31.3336863","matched","سانت فاتيما, شارع محمد صقر خفاجة, المنطقة الأولى, مدينة نصر, القاهرة, 11765, مصر"
"Q9","16","ميدان الحجاز","30.1115116","31.3458229","matched","ميدان الحجاز, الحلمية, القاهرة, مصر"
"Q9","17","الف مسكن","30.1180729","31.3398266","matched","مترو ألف مسكن, شارع المنتزه, الحلمية, القاهرة, 11777, مصر"
"Q9","18","نادي الشمس","30.1222697","31.3439972","matched","نادي الشمس‎, شارع جسر السويس, حدائق الزيتون, القاهرة, 11777, مصر"
"Q9","19","جسر السويس","30.1429283","31.3956198","matched","جسر السويس, شارع 18, قباء, القاهرة, 11773, مصر"
"Q9","20","عرب","30.0447299","31.2331383","matched","جامعة الدول العربية, باب اللوق, القاهرة, 11519, مصر"
"Q9","21","جراج","30.0884183","31.2716167","matched","شارع جراج البلديه, مساكن الزاويه الحمراء, الدمرداش, القاهرة, 11659, مصر"
"Q9","22","حديقة بدر","30.1301517","31.3680852","matched","حديقة بدر, القاهرة, مصر"
"Q9","23","بزتى","","","not_found",""
"Q9","24","سوق القنال","","","not_found",""
"Q9","25","قباء","30.1400100","31.3856254","matched","قباء, القاهرة, 11595, مصر"
"Q9","26","اول جمال","","","not_found",""
"Q9","27","موقف العاشر","30.1479631","31.4177501","matched","موقف العاشر, طريق القاهرة, الاسماعيليه الصحراوي, القاهرة, 11773, مصر"
"Q9","28","سوق العبور","30.1576042","31.4132122","matched","شارع سوق أطلس, مساكن اطلس, العبور, القليوبية, 11788, مصر"
"Q9","29","كارفور العبور","30.1760673","31.4741458","matched","كارفور العبور, محور العبور, سوق العبور, العبور, القليوبية, 11785, مصر"
"Q9","30","صينية الخامس","","","not_found",""
"Q9","31","المدينة","30.0783972","31.2878659","matched","المدينة الجامعية طلبة, حدائق القبة, الدمرداش, القاهرة, مصر"
"Q9","32","الجامع الكبير","30.1436648","31.3935270","matched","شارع الجامع الكبير, قباء, القاهرة, 11773, مصر"
"Q9","33","عبور شباب","","","not_found",""
"Q9","34","العبور","30.1629263","31.4816102","matched","العبور, محور سعد الدين الشاذلى, القاهرة, 11785, مصر"
"117","1","مساكن اسكو","30.1502774","31.2772803","matched","مساكن اسكو, بهتيم, شبرا الخيمة, القليوبية, مصر"
"117","2","بهتيم","30.1389642","31.2655197","matched","بهتيم, شبرا الخيمة, القليوبية, 13752, مصر"
"117","3","الشارع الجديد","30.1399447","31.3526092","matched","الشارع الجديد, القاهرة, 11793, مصر"
"117","4","قهوة شرف","","","not_found",""
"117","5","كوبرى عرابي","30.0492002","31.2321267","matched","كوبري 6 أكتوبر, الفجاله, الإسماعيلية, الأزبكية, القاهرة, 12344, مصر"
"117","6","كلية الزراعة","30.0541418","31.3173844","matched","كلية الزراعة, شارع عبد العزيز الشناوى, منطقه السينما, ثان مدينة نصر, القاهرة, 11371, مصر"
"117","7","مظلات","30.1040913","31.2461248","matched","المظلات, شارع شبرا, منيه السيرج, شبرا الخيمة, القليوبية, 13766, مصر"
"117","8","خلفاوى","30.0977898","31.2454368","matched","الخلفاوي, شارع شبرا, شريف, روض الفرج, القاهرة, 11637, مصر"
"117","9","دوران شبرا","","","not_found",""
"117","10","مستشفى الرمد","30.0319818","31.2286432","matched","عيادة الرمد, شارع السرايا, المنيل الغربي, المنيل, القاهرة, 11562, مصر"
"117","11","روض الفرج","30.0805647","31.2453510","matched","محطة مترو روض الفرج, شارع شبرا, البراد, روض الفرج, القاهرة, 11637, مصر"
"117","12","كورنيش","30.0800234","31.2308085","matched","شارع كورنيش النيل, روض الفرج البلد, السبتية, القاهرة, 11631, مصر"
"117","13","ممشى اهل مصر","30.0660924","31.2266732","matched","ممشى أهل مصر, محمد مظهر, السبتية, القاهرة, 11221, مصر"
"117","14","الوكالة","31.0340977","31.3890598","matched","الوكالة الفرنسية, شارع السلام, سندوب وكفر المناصرة, المنصورة, الدقهلية, 35517, مصر"
"117","15","الإذاعة والتليفزيون","","","not_found",""
"117","16","تحرير","30.0443934","31.2357457","matched","ميدان التحرير, قصر الدوباره, باب اللوق, القاهرة, مصر"
"117","17","القصر العيني","30.0315175","31.2326819","matched","شارع القصر العيني, جاردن سيتى, المنيل, القاهرة, 11562, مصر"
"117","18","طب اسنان","27.1863803","31.1695786","matched","كلية طب أسنان, شارع اللواء حسن كامل, الخامسة, أسيوط, 71515, مصر"
"117","19","كوبرى الجامعة","30.5667476","31.0133549","matched","كوبري مشاة ادارة الجامعة, شبين الكوم, المنوفية, 32728, مصر"
"117","20","حديقة الحيوان","","","not_found",""
"117","21","جامعة القاهرة","30.0451256","31.2648207","matched","جامعة الأزهر الشريف, شارع المنصوريه, باب الوزير والغريب, الحلمية القديمة, القاهرة, 11633, مصر"
"117","22","ميدان الجيزة","30.0155092","31.2122451","matched","ميدان الجيزة, الجيزة, مصر"
"117","23","أم المصريين","30.0052084","31.2079638","matched","أم المصريين, شارع غرب المحطه, الجيزة, 12516, مصر"
"117","24","عمرانية","","","not_found",""
"Q8","1","الزاوية الحمراء","30.0924309","31.2733512","matched","شارع شركات الزاوية الحمراء, مساكن الزاويه الحمراء, الأميرية, القاهرة, 11659, مصر"
"Q8","2","سكة الوالي","","","not_found",""
"Q8","3","حدائق القبة","30.0821784","31.2825387","matched","حدائق القبة, الدمرداش, القاهرة, 11646, مصر"
"Q8","4","كوبرى القبة","30.0833009","31.3000582","matched","كوبري القبة, القاهرة, 11712, مصر"
"Q8","5","كوبرى الفنجري","30.0662628","31.3056026","matched","كوبري الفنجري, امتداد رمسيس 2, ثان مدينة نصر, القاهرة, 11153, مصر"
"Q8","6","نادي السكة","30.0561053","31.3041965","matched","نادي السكة الحديد, شارع مجمع الفردوس, ثان مدينة نصر, القاهرة, 11759, مصر"
"Q8","7","جامعة الأزهر","30.0570800","31.3152310","matched","جامعة الأزهر, طريق النصر, امتداد رمسيس 2, ثان مدينة نصر, القاهرة, 11759, مصر"
"Q8","8","رابعة العدوية","30.0689548","31.3220029","matched","رابعة العدوية, مدينة نصر, القاهرة, 11759, مصر"
"Q8","9","هشام بركات","30.0634820","31.3218390","matched","هشام بركات, شارع يوسف عباس, مدينة نصر, القاهرة, 11371, مصر"
"Q8","10","طريق النصر","29.7643918","31.3316556","matched","طريق النصر, الخامس عشر من مايو, القاهرة, 12818, مصر"
"Q8","11","طيبة مول","30.0674356","31.3299261","matched","طيبة مول, 75, طريق النصر, منطقه السينما, مدينة نصر, القاهرة, 11765, مصر"
"Q8","12","ميدان الساعة","30.0691244","31.3383318","matched","ميدان الساعة, مساكن المهندسين, مدينة نصر, القاهرة, 11371, مصر"
"Q8","13","عباس العقاد","30.0575668","31.3382167","matched","أورانج فرع عباس العقاد, 80, شارع عباس العقاد, مدينة نصر, القاهرة, 11765, مصر"
"Q8","14","مصطفى النحاس","29.8343101","31.3795362","matched","شارع مصطفي النحاس, المجاورة 19, مدينة الخامس عشر من مايو, القاهرة, 11926, مصر"
"Q8","15","الحي الثامن","30.0300546","31.5817643","matched","الحي الثامن, القاهرة, مصر"
"Q8","16","المنهل","30.0537288","31.3581821","matched","شارع سويقه المنهل, المنطقة التاسعة, مدينة نصر, القاهرة, 11762, مصر"
"Q8","17","المعصراوى","30.0581587","31.3744228","matched","مسجد المؤمن المهيمن (مسجد المعصراوي), شارع افريقيا, عمارات مصر التعمير, مدينة نصر, القاهرة, 18711, مصر"
"Q8","18","التبة","30.0608498","31.3779325","matched","التبة, محور شينزو ابى, شرق المنطقة السادسة, مدينة نصر, القاهرة, 18711, مصر"
"Q8","19","الحي العاشر","30.0481855","31.3650125","matched","برج ماء الحى العاشر, شارع السد العالى, مدينة نصر, القاهرة, 11528, مصر"
"Q8","20","زهراء مدينة نصر","30.0476690","31.3899628","matched","زهراء مدينة نصر, مدينة نصر, القاهرة, 11528, مصر"
"Q8","21","أكاديمية الشرطة","30.0457492","31.4199545","matched","أكاديمية الشرطة, القاهرة, 15153, مصر"
"Q8","22","الدائري","30.0568637","31.4140078","matched","الطريق الدائري, مدينة ميراج, برج الحدود, القاهرة, 15153, مصر"
"Q8","23","كايرو فيستفال","","","not_found",""
"Q8","24","شارع التسعين","29.9804712","31.5411419","matched","شارع التسعين, كمبوند الرقابه الإداريه, القاهرة, مصر"
"Q8","25","الغاز","30.0150611","31.4165883","matched","موقف الغاز, شارع الشويفات, التجمع الخامس, حى الشويفات, القاهرة, 11936, مصر"
"Q8","26","المستشفى الجوي","30.0162855","31.4338858","matched","المستشفى الجوي, شارع التسعين الجنوبي, حى الشويفات, القاهرة, 11835, مصر"
"Q8","27","جامعة المستقبل","30.0270854","31.4917417","matched","جامعة المستقبل, شارع التسعين الشمالى, أحياء اللوتس, القاهرة, 11865, مصر"
"Q8","28","الجامعة الأمريكية","30.0428118","31.2365859","matched","الجامعة الأمريكية بالقاهرة, شارع الامير قدادار, الدواوين, باب اللوق, القاهرة, 11519, مصر"
"Q8","29","التجمع الخامس","30.0038046","31.4249357","matched","التجمع الخامس, أحياء التجمع الخامس, القاهرة, مصر"
"Q45","1","المطبعة","29.9740856","31.2474081","matched","المطبعة, شارع الشهيد محمد قطب, الخبيرى الغربيه, معادي الخبيري, القاهرة, 11716, مصر"
"Q45","2","مستشفى المعادي","29.9674551","31.2417400","matched","مستشفى المعادى ق.م, شارع كورنيش النيل, طره الاسمنت, المعادى, طرة, القاهرة, 11917, مصر"
"Q45","3","كوبرى العاشر","30.2241477","31.6959773","matched","كوبرى الدائري الإقليمي, الطريق الدائري الإقليمي, القاهرة, مصر"
"Q45","4","مساكن الفسطاط","29.9799542","31.2443735","matched","مساكن محطة مياه الفسطاط, المعادى, حلوان, القاهرة, مصر"
"Q45","5","الخيالة","30.0029290","31.2564097","matched","شارع الخيالة, الخليفة, القاهرة, 11581, مصر"
"Q45","6","نادي الأبطال","30.7923264","31.6192415","matched","شارع ملعب نادى الابطال, مدينه كفر صقر, الشرقية, 44681, مصر"
"Q45","7","السيدة عائشة","30.0610603","31.3865487","matched","شارع السيدة عائشة, مدينة نصر, القاهرة, 15153, مصر"
"Q45","8","المنشية","30.0134847","31.1622573","matched","طريق المنشية, الجيزة, 12814, مصر"
"Q45","9","الدويقة","30.0363698","31.2976256","matched","الدويقة, ثان مدينة نصر, القاهرة, 11684, مصر"
"Q45","10","المقاولون","30.0510854","31.2970146","matched","ستاد المقاولون العرب, حارة الشيخ سالم, ثان مدينة نصر, القاهرة, 11684, مصر"
"Q45","11","نادي السكة","30.0561053","31.3041965","matched","نادي السكة الحديد, شارع مجمع الفردوس, ثان مدينة نصر, القاهرة, 11759, مصر"
"Q45","12","جامعة الأزهر","30.0570800","31.3152310","matched","جامعة الأزهر, طريق النصر, امتداد رمسيس 2, ثان مدينة نصر, القاهرة, 11759, مصر"
"Q45","13","رابعة","30.0689548","31.3220029","matched","رابعة العدوية, مدينة نصر, القاهرة, 11759, مصر"
"Q45","14","التأمين الصحي","30.0580073","31.3263503","matched","كوبرى التأمين الصحى, مدينة نصر, القاهرة, 11371, مصر"
"Q45","15","مسجد نوري خطاب","","","not_found",""
"Q45","16","مصطفى النحاس","29.8343101","31.3795362","matched","شارع مصطفي النحاس, المجاورة 19, مدينة الخامس عشر من مايو, القاهرة, 11926, مصر"
"Q45","17","الحي الثامن","30.0300546","31.5817643","matched","الحي الثامن, القاهرة, مصر"
"Q45","18","المنهل","30.0537288","31.3581821","matched","شارع سويقه المنهل, المنطقة التاسعة, مدينة نصر, القاهرة, 11762, مصر"
"Q45","19","جامع السلام","29.8944980","31.2606774","matched","جامع السلام, 1, شارع مسجد السلام, الحوامدية, الجيزة, 12916, مصر"
"Q45","20","بوابات","","","not_found",""
"Q45","21","الحي العاشر","30.0481855","31.3650125","matched","برج ماء الحى العاشر, شارع السد العالى, مدينة نصر, القاهرة, 11528, مصر"
"Q45","22","زهراء مدينة نصر","30.0476690","31.3899628","matched","زهراء مدينة نصر, مدينة نصر, القاهرة, 11528, مصر"
"Q45","23","التجمع الاول","30.0632671","31.4544799","matched","التجمع الأول, القاهرة, 11865, مصر"
"Q315","1","مساكن عين شمس","30.1349210","31.3504248","matched","مساكن عين شمس, القاهرة, مصر"
"Q315","2","جراج","30.0884183","31.2716167","matched","شارع جراج البلديه, مساكن الزاويه الحمراء, الدمرداش, القاهرة, 11659, مصر"
"Q315","3","عرب","30.0447299","31.2331383","matched","جامعة الدول العربية, باب اللوق, القاهرة, 11519, مصر"
"Q315","4","الف مسكن","30.1180729","31.3398266","matched","مترو ألف مسكن, شارع المنتزه, الحلمية, القاهرة, 11777, مصر"
"Q315","5","تجنيد","29.9813079","31.1145661","matched","منطقة تجنيد و تعبئة الجيزة, الجيزة, مصر"
"Q315","6","حلمية","30.1143443","31.3138798","matched","حلمية الزيتون, شارع محطه حلميه الزيتون, حلميه الزيتون, عين شمس, القاهرة, 11718, مصر"
"Q315","7","ابن الحكم","30.1127836","31.3152871","matched","شارع ابن الحكم, حلميه الزيتون, الزيتون, القاهرة, 11718, مصر"
"Q315","8","مطرية","","","not_found",""
"Q315","9","اميرية","","","not_found",""
"Q315","10","سواح","30.1727615","31.3418149","matched","شارع محمود سواح, شبرا الخيمة, القليوبية, 13697, مصر"
"Q315","11","عبود","29.7999449","31.3492699","matched","أبو عبود, الخامس عشر من مايو, القاهرة, 11937, مصر"
"Q315","12","مظلات","30.1040913","31.2461248","matched","المظلات, شارع شبرا, منيه السيرج, شبرا الخيمة, القليوبية, 13766, مصر"
"Q315","13","خلفاوى","30.0977898","31.2454368","matched","الخلفاوي, شارع شبرا, شريف, روض الفرج, القاهرة, 11637, مصر"
"Q315","14","شارع شبرا","30.0847105","31.2453057","matched","شارع شبرا, البراد, برهام, روض الفرج, القاهرة, 11697, مصر"
"Q315","15","روض الفرج","30.0805647","31.2453510","matched","محطة مترو روض الفرج, شارع شبرا, البراد, روض الفرج, القاهرة, 11637, مصر"
"Q315","16","كورنيش النيل","30.0800234","31.2308085","matched","شارع كورنيش النيل, روض الفرج البلد, السبتية, القاهرة, 11631, مصر"
"Q315","17","الوكالة","31.0340977","31.3890598","matched","الوكالة الفرنسية, شارع السلام, سندوب وكفر المناصرة, المنصورة, الدقهلية, 35517, مصر"
"Q315","18","كوبرى 15 مايو","30.0546607","31.2355641","matched","كوبرى 15 مايو, القلايه, بولاق, القاهرة, 12344, مصر"
"Q315","19","زمالك","30.0625121","31.2229923","matched","مدرسة دار التربية زمالك, 24, شارع محمد مظهر, محمد مظهر, السبتية, القاهرة, 11568, مصر"
"Q315","20","احمد عرابي","30.2163715","31.5840435","matched","جمعيه احمد عرابى, الشرقية, 44971, مصر"
"Q315","21","بشتيل","30.0709859","31.1850927","matched","بشتيل, محور الفريق كمال عامر, ميت عقبة, بشتيل البلد, الجيزة, 12976, مصر"
"Q216","1","صقر قريش","29.9863698","31.2858166","matched","مساكن صقر قريش, القاهرة, مصر"
"Q216","2","الأوتوستراد","29.8543495","31.3622325","matched","طريق النصر, حي رجال الاعمال- مدينة ١٥ مايو, مدينة الخامس عشر من مايو, القاهرة, 11798, مصر"
"Q216","3","الاباجية","","","not_found",""
"Q216","4","السيدة عائشة","30.0610603","31.3865487","matched","شارع السيدة عائشة, مدينة نصر, القاهرة, 15153, مصر"
"Q216","5","السبياني","","","not_found",""
"Q216","6","باب الخلق","30.0438945","31.2526973","matched","ميدان باب الخلق, تحت الربع, عابدين, القاهرة, 11639, مصر"
"Q216","7","حسن الأكبر","30.0060219","31.3000453","matched","شارع حسن الاكبر, القاهرة, 11571, مصر"
"Q216","8","باب اللوق","30.0458315","31.2395860","matched","باب اللوق, القاهرة, 11513, مصر"
"Q216","9","الفلكي","30.0459730","31.2401871","matched","شارع الفلكي, باب اللوق, باب اللوق, القاهرة, 11513, مصر"
"Q216","10","القصر العيني","30.0315175","31.2326819","matched","شارع القصر العيني, جاردن سيتى, المنيل, القاهرة, 11562, مصر"
"Q216","11","جامعة القاهرة","30.0451256","31.2648207","matched","جامعة الأزهر الشريف, شارع المنصوريه, باب الوزير والغريب, الحلمية القديمة, القاهرة, 11633, مصر"
"Q216","12","الدقى","30.0479275","31.2126338","matched","البنك الأهلي المصري, شارع الشيخ المراغى, العجوزة, القاهرة, الجيزة, 12411, مصر"
"Q216","13","شارع البطل أحمد عبد العزيز","30.0465188","31.2427020","matched","شارع البطل احمد عبد العزيز, الساحه, باب اللوق, القاهرة, 42801, مصر"
"Q216","14","جامعة الدول العربية","30.0447299","31.2331383","matched","جامعة الدول العربية, باب اللوق, القاهرة, 11519, مصر"
"Q216","15","احمد عرابي","30.2163715","31.5840435","matched","جمعيه احمد عرابى, الشرقية, 44971, مصر"
"Q216","16","بشتيل","30.0709859","31.1850927","matched","بشتيل, محور الفريق كمال عامر, ميت عقبة, بشتيل البلد, الجيزة, 12976, مصر"
"Q380","1","العمرانية","30.0155961","31.7459069","matched","وزارة الإسكان والمرافق والمجتمعات العمرانية, ميدان 4, العاصمة الإدارية الجديدة, القاهرة, 11845, مصر"
"Q380","2","ميدان الجيزة","30.0155092","31.2122451","matched","ميدان الجيزة, الجيزة, مصر"
"Q380","3","الرمد","30.0319818","31.2286432","matched","عيادة الرمد, شارع السرايا, المنيل الغربي, المنيل, القاهرة, 11562, مصر"
"Q380","4","المنيل","30.0214222","31.2257555","matched","المنيل, أثر النبي, القاهرة, مصر"
"Q380","5","الملك صالح","30.1152845","31.3364293","matched","شارع صالح حقى باشا, حدائق الزيتون, القاهرة, 18511, مصر"
"Q380","6","فم الخليج","30.0222014","31.2303627","matched","فم الخليج, شارع مجرى العيون, فم الخليج ودير النحاس, المنيل, القاهرة, 11451, مصر"
"Q380","7","معهد الاورام","30.0240398","31.2311559","matched","المعهد القومي للأورام, شارع القصر العيني, فم الخليج ودير النحاس, المنيل, القاهرة, 11562, مصر"
"Q380","8","مجرى العيون","30.0217573","31.2340896","matched","سور مجرى العيون, المنيل, القاهرة, 11451, مصر"
"Q380","9","مستشفى المقطم","30.0209068","31.2431749","matched","مستشفى المقطم, شارع مجري العيون, حدائق زينهم, زينهم, عين الصيرة, القاهرة, 11654, مصر"
"Q380","10","السيدة عائشة","30.0610603","31.3865487","matched","شارع السيدة عائشة, مدينة نصر, القاهرة, 15153, مصر"
"Q380","11","المنشية","30.0134847","31.1622573","matched","طريق المنشية, الجيزة, 12814, مصر"
"Q380","12","الدويقة","30.0363698","31.2976256","matched","الدويقة, ثان مدينة نصر, القاهرة, 11684, مصر"
"Q380","13","المقاولون","30.0510854","31.2970146","matched","ستاد المقاولون العرب, حارة الشيخ سالم, ثان مدينة نصر, القاهرة, 11684, مصر"
"Q380","14","نادي السكة","30.0561053","31.3041965","matched","نادي السكة الحديد, شارع مجمع الفردوس, ثان مدينة نصر, القاهرة, 11759, مصر"
"Q380","15","جامعة الأزهر","30.0570800","31.3152310","matched","جامعة الأزهر, طريق النصر, امتداد رمسيس 2, ثان مدينة نصر, القاهرة, 11759, مصر"
"Q380","16","رابعة","30.0689548","31.3220029","matched","رابعة العدوية, مدينة نصر, القاهرة, 11759, مصر"
"Q380","17","التأمين الصحي","30.0580073","31.3263503","matched","كوبرى التأمين الصحى, مدينة نصر, القاهرة, 11371, مصر"
"Q380","18","مسجد نوري خطاب","","","not_found",""
"Q380","19","مصطفى النحاس","29.8343101","31.3795362","matched","شارع مصطفي النحاس, المجاورة 19, مدينة الخامس عشر من مايو, القاهرة, 11926, مصر"
"Q380","20","الحي الثامن","30.0300546","31.5817643","matched","الحي الثامن, القاهرة, مصر"
"Q380","21","المنهل","30.0537288","31.3581821","matched","شارع سويقه المنهل, المنطقة التاسعة, مدينة نصر, القاهرة, 11762, مصر"
"Q380","22","التبة","30.0608498","31.3779325","matched","التبة, محور شينزو ابى, شرق المنطقة السادسة, مدينة نصر, القاهرة, 18711, مصر"
"Q380","23","الحي العاشر","30.0481855","31.3650125","matched","برج ماء الحى العاشر, شارع السد العالى, مدينة نصر, القاهرة, 11528, مصر"
"Q380","24","زهراء مدينة نصر","30.0476690","31.3899628","matched","زهراء مدينة نصر, مدينة نصر, القاهرة, 11528, مصر"
"Q80","1","أم بيومي","","","not_found",""
"Q80","2","المنشية","30.0134847","31.1622573","matched","طريق المنشية, الجيزة, 12814, مصر"
"Q80","3","البنزيمة","","","not_found",""
"Q80","4","كوبرى عرابي","30.0492002","31.2321267","matched","كوبري 6 أكتوبر, الفجاله, الإسماعيلية, الأزبكية, القاهرة, 12344, مصر"
"Q80","5","كلية الزراعة","30.0541418","31.3173844","matched","كلية الزراعة, شارع عبد العزيز الشناوى, منطقه السينما, ثان مدينة نصر, القاهرة, 11371, مصر"
"Q80","6","مظلات","30.1040913","31.2461248","matched","المظلات, شارع شبرا, منيه السيرج, شبرا الخيمة, القليوبية, 13766, مصر"
"Q80","7","خلفاوى","30.0977898","31.2454368","matched","الخلفاوي, شارع شبرا, شريف, روض الفرج, القاهرة, 11637, مصر"
"Q80","8","شارع شبرا","30.0847105","31.2453057","matched","شارع شبرا, البراد, برهام, روض الفرج, القاهرة, 11697, مصر"
"Q80","9","قسم الساحل","","","not_found",""
"Q80","10","روض الفرج","30.0805647","31.2453510","matched","محطة مترو روض الفرج, شارع شبرا, البراد, روض الفرج, القاهرة, 11637, مصر"
"Q80","11","مسرة","28.3166670","30.7166670","matched","معصرة سمالوط, المنيا, 61661, مصر"
"Q80","12","أول شبرا","30.1201854","31.2436089","matched","قسم اول شبرا, شارع مجلس المدينه, مدينه شبرا الخيمه, شبرا الخيمة, القليوبية, 13766, مصر"
"Q80","13","قللي","","","not_found",""
"Q80","14","رمسيس","30.0616901","31.2470284","matched","رمسيس, شارع الجلاء, الفجاله, الأزبكية, القاهرة, 11669, مصر"
"Q80","15","مستشفى القبطي","30.0632817","31.2526000","matched","المستشفى القبطي, شارع يوسف باشا وهبى, الفجاله, باب الشعرية, القاهرة, 11522, مصر"
"Q80","16","غمرة","30.0689640","31.2646738","matched","الغمرة, محور روكسى رمسيس, مهمشه, الدمرداش, القاهرة, 11657, مصر"
"Q80","17","دمرداش","30.0650382","31.2992074","matched","الدمرداش, القاهرة, 11153, مصر"
"Q80","18","عباسية","30.0712082","31.2763653","matched","عباسية, القاهرة, 11517, مصر"
"Q80","19","عبده باشا","30.0653633","31.2764414","matched","عبده باشا, شارع العباسيه, بين الجناين, الوايلى, القاهرة, 11551, مصر"
"Q80","20","ميدان الجيش","30.0619512","31.2681700","matched","ميدان الجيش, الكردى, السكاكينى, القاهرة, 11551, مصر"
"Q80","21","الظاهر","30.0620712","31.2548915","matched","الظاهر, باب الشعرية, القاهرة, مصر"
"Q80","22","مستشفى سيد جلال","28.1010001","30.7534046","matched","شارع مستشفى الرمد, سيد جلال, المنيا, 61512, مصر"
"Q80","23","باب الشعرية","30.0537108","31.2558750","matched","باب الشعرية, شارع الجيش, الشيخ ندا درب مصطفى, باب الشعرية, القاهرة, 11668, مصر"
"Q80","24","المعز","30.0646466","31.3867601","matched","شارع جمعيه المعز, مدينة نصر, القاهرة, 18711, مصر"
"Q80","25","دراسة","","","not_found",""
"580","1","بيجام","30.1316683","31.2492432","matched","بيجام, القليوبية, 13772, مصر"
"580","2","قهوة شرف","","","not_found",""
"580","3","الشارع الجديد","30.1399447","31.3526092","matched","الشارع الجديد, القاهرة, 11793, مصر"
"580","4","مسطرد","30.1382602","31.2962809","matched","مسطرد, شبرا الخيمة, القليوبية, 13753, مصر"
"580","5","التعاون","30.0768250","31.3116348","matched","التعاون, شارع صلاح سالم, الشركات, منشية البكرى, الدمرداش, القاهرة, 11811, مصر"
"580","6","المطرية","30.1213931","31.3139257","matched","المطرية, شارع ترعه الجبل, شجره مريم, عين شمس, القاهرة, 11718, مصر"
"580","7","حلمية الزيتون","30.1143455","31.3139000","matched","حلمية الزيتون, شارع محطه حلميه الزيتون, حلميه الزيتون, عين شمس, القاهرة, 11718, مصر"
"580","8","تجنيد","29.9813079","31.1145661","matched","منطقة تجنيد و تعبئة الجيزة, الجيزة, مصر"
"580","9","محكمة","30.0243306","31.2426592","matched","محكمة جنوب القاهرة الإبتدائية, شارع الشيخ, زينهم, السيدة زينب, القاهرة, 11797, مصر"
"580","10","هارون","30.1011092","31.3327620","matched","هارون, شارع ابو بكر الصديق, مصر الجديدة, القاهرة, 11757, مصر"
"580","11","سفير","29.9942486","31.3187478","matched","سفير, شارع محمد محمود, الحى 6, القاهرة, 11571, مصر"
"580","12","صلاح الدين","30.0292997","31.2615831","matched","قلعة صلاح الدين, حارة الخاصكيه, الحطابة, الجيوشى, القاهرة, 11636, مصر"
"580","13","كورية","","","not_found",""
"580","14","روكسى","30.0934241","31.3156978","matched","روكسي, شارع الحجاز, قسم مصر الجديدة, مصر الجديدة, القاهرة, 11757, مصر"
